track_name,artist_name,release_date,id_track,popularity,genero
Hello Kitty,Jazmin Bean,2020-11-11,22FniXvTKV9IC6IhxCpYve,57,indie
Checkmate,Conan Gray,2020-03-20,3SnpCALgmzVy7k07aAXbuA,53,indie
Tongue Tied - Acoustic,Beta Radio,2020-03-13,3yeZlcYkmkevkPR8mDmG8E,45,indie
On the Lookout,"NEIL FRANCES, Raffaella",2020-10-23,4MDgmDaVN9UPyZ41Cxb3NV,51,indie
White Water,Dustin Tebbutt,2020-04-02,5dmrLolEgTr4TT0AhOxk5x,49,indie
Alpine Green,Jolé,2020-07-10,5eBrtJj35okckUbYP78X14,49,indie
ICU,Phoebe Bridgers,2020-06-18,0Jm0RTOlF7DsbQ689QclaF,56,indie
Shoulder,Ed Patrick,2020-08-07,2V423gFpb4yyokfl2KdevA,48,indie
"2econd 2ight 2eer (that was fun, goodbye.)",Will Wood,2020-07-10,4jd13hFvWAZKZpomQleZ8L,55,indie
Ganas,Zoe Gotusso,2020-12-04,54JWFISolUGIbtNeANGp2B,50,indie
The Divine Chord,"The Avalanches, MGMT, Johnny Marr",2020-12-11,3A0cAzFKPefBCz7Z02UnnO,51,indie
HIT EM WHERE IT HURTS,PawPaw Rod,2020-09-18,7888F1QWPTn4cPbuknNV4T,56,indie
Dirty,grandson,2020-12-04,3pShTDa5E1bPBkrc1mxxGY,54,indie
Anyway,Noah Kahan,2020-05-01,5FwlCxV2Q4xjTywLsD3Kxe,58,indie
Waiting For (feat. Jamila Woods),"rum.gold, Jamila Woods",2020-04-24,02nZeTbm2dRHisH6qsUM5E,52,indie
Halloween,Novo Amor,2020-11-06,7AkPusgKsrTqbOcTTbRnFr,54,indie
California,Chappell Roan,2020-05-29,3n1pmUGThzVOiLy59x5oDU,53,indie
Tell Me,"NEIL FRANCES, The Undercover Dream Lovers",2020-04-24,1FJYX0a18UBzFOWzec43Ih,51,indie
Luv Is Not Enough,"Miami Horror, Forrest Mortifee",2020-07-27,0Hy5csM0LflFU0vUU9wFpj,49,indie
Espelho,Mariana Froes,2020-09-25,7iHMSBSmbMt5rJxdHvIVC7,46,indie
Can't Fight,Lianne La Havas,2020-07-17,2gnvh9HRH5fCo5iDQXMvQN,49,indie
Dragonball Durag,Thundercat,2020-04-03,7eWGnKg4B44sbBPpQp4y2c,57,indie
Going In,"Wild Child, The Song Confessional",2020-09-17,51Zo4yemKVPqpmRxOZfYiX,50,indie
Per due che come noi,Brunori Sas,2020-01-10,6JXlccLNpK7F2XFwHuMy23,58,indie
The Latter Teens,Vansire,2020-10-16,6qr6qpP9J9YBBYsVmJFd5c,51,indie
Déjame Dejarte Atrás,Paula Prieto,2020-01-30,6pB2v73sVw1NEm8g959jPT,45,indie
Demons,Alec Benjamin,2020-05-29,57zRWXTQCFRV3zwg0NR8Ck,52,indie
Pancakes for Dinner,Lizzy McAlpine,2020-08-13,1WThEmIxSyaqG6fVsyCmcL,56,indie
my angel,Adrianne Lenker,2020-10-23,0jpEKGcoyt7oNpgI9S9cbA,57,indie
Make Believe,Shallou,2020-03-27,36Qq8d5qOwIwI8MSj3CXQ0,48,indie
Losing Me,"Gabrielle Aplin, JP Cooper",2020-01-13,0JJ1HpcYaYs9w5FdKEYh0b,51,indie
Daymarks,Catching Flies,2020-04-17,77nGkjmKU27LjPEF0eLUdT,48,indie
Son Shine,SAULT,2020-09-18,2Ohu1ERZnAuaCzi7N5ngRK,51,indie
Cop Car,Mitski,2020-03-07,76uPM2ijcGSNinnRQmWMJF,55,indie
Scrivile Scemo,Pinguini Tattici Nucleari,2020-12-04,71r3UlkV7sWvUYjas5paqi,56,indie
MUGRE,WOS,2020-11-05,0hoo74Q82lOWekiPWYOOuz,40,indie
Your Love (Déjà Vu),Glass Animals,2020-08-07,0bx6v84HtmEYFRBAOvDTgk,58,indie
Closer,"The Silhouettes Project, Elisa Imperilee, Whoeva?",2020-12-11,0pMs1gXODWwGQ1pK3qKVtz,50,indie
To the Mountains,Lizzy McAlpine,2020-08-13,4jLxibvYRtzEAiTDvbL9fO,56,indie
Cowpoke,Colter Wall,2020-08-28,0QJKUh0ga2ubfuVs8DM7bq,64,indie
Summer Madness - Exclusive Cover Version,Khruangbin,2020-12-04,5FpOcTfCOpPovAxnYcwrKQ,51,indie
Summer Madness - Exclusive Cover Version,Khruangbin,2020-12-04,5FpOcTfCOpPovAxnYcwrKQ,51,indie
Chinese Satellite,Phoebe Bridgers,2020-06-18,1scaOnahzG7o8pfwfsL784,53,indie
If You’re Too Shy (Let Me Know),The 1975,2020-05-22,1C5utO1I8FoSIn6g1R5DAZ,57,indie
in my mind,Wallners,2020-09-04,6HEJavNON4wd0cy1Hp6KV2,48,indie
Inappropriate Behaviour,Sons Of The East,2020-06-26,1dvthmMza4Qi6F4pQQBqbS,44,indie
40,WOS,2020-05-21,5Mfz3Aoj1txhueNZUXSUnV,41,indie
All That Matters,Blanco White,2020-06-05,15L52B7LAuV3EtReOpfcD0,46,indie
Last Forever,Shanice Green,2020-08-13,3ETWwN2Fa8ihTN2LKpryV2,43,indie
Eugene,Arlo Parks,2020-02-11,4S6PolgPZ5OLph314ww8Fg,47,indie
Bliss Abroad,"Masego, Sheléa",2020-11-13,7bnhPW64dgFLk7OiCOqzqh,51,indie
What Kinda Music,"Tom Misch, Yussef Dayes",2020-04-24,47w6S27JF4Zvrz1Wd6R66Z,48,indie
"Anda, se feliz",Ayzak Ewan,2020-04-03,4uM9Uv016JY0F149ivsMjV,50,indie
Hace Tiempo,La Isla Centeno,2020-10-30,5ZIAGLaxIMK8FnNdtZQpkw,47,indie
Hallucinogenics (feat. Lana Del Rey),"Matt Maeson, Lana Del Rey",2020-09-25,4A8pBxx0of2Y8r56dT0atf,54,indie
Cheesin',"Cautious Clay, Remi Wolf, sophie meiers, Still Woozy, Claud, Melanie Faye, HXNS",2020-04-22,0A3XWuyL1B7kqPHyDXHGkN,48,indie
Bittersweet - Radio Edit,Lianne La Havas,2020-02-25,7CNtRYYyhNJKXFr2bQ5rv2,47,indie
zombie girl,Adrianne Lenker,2020-10-23,3v2OxIsGWJXWfLuRkB59Q6,55,indie
Brave New World,Kalandra,2020-10-23,4KLTJBsPLOFsNsnGHivuX2,48,indie
two reverse,Adrianne Lenker,2020-10-23,4GHHloVSspowQJMBsJ6r37,55,indie
There's Something Happening,Jack Stauber's Micropop,2020-02-07,5Q7X2ddA5TjbfYe5FM3WZQ,54,indie
Helvegen,Kalandra,2020-03-06,596DO7Czmqib9aHtYNkE3I,46,indie
Drunk,The Living Tombstone,2020-09-04,6WI2GsakMUzGf9EGT0Ln5t,50,indie
Where You Belong,Little Dragon,2020-03-27,0WPOxxoEVoglAvhqroDpQA,51,indie
cotton candy,YUNGBLUD,2020-12-04,5lVZiDONIcGowIOetTZ4ps,49,indie
Silver Tongue Devil,"Masego, Shenseea",2020-11-13,6Ap0yGl178iQGuMoXUloVP,48,indie
Eu,Mariana Froes,2020-08-07,5SChoGCJUCjTdIi8JM28zf,44,indie
Walk The Line,Jadu Heart,2020-09-25,1Vj841tSYQw3nGpI5sPPEJ,50,indie
C-Side,"Khruangbin, Leon Bridges",2020-02-07,1uKXFp5BcdHf7grmjIDQLF,51,indie
A Troubled Mind,Noah Kahan,2020-05-01,3onPL6KjCPM0K8wZkDeU7y,59,indie
Trigger Of Love,JAWNY,2020-10-27,3soKdLpgZNCtYLRsnwxwfB,54,indie
Around The Sun,"Poolside, Amo Amo",2020-02-07,3OeHPk27py8JaMUqIebznh,49,indie
At the Bay,"The Silhouettes Project, Bel Cobain, Lex Amor, illiterate",2020-12-11,41pbH3pJ5E8EjmeyAbJVGu,47,indie
Due ali,Frah Quintale,2020-06-26,4GF6LAJOxoKJO2zwXIb2gY,51,indie
The Book of You & I,Alec Benjamin,2020-05-29,2CSrG5fnBpcdfPXg7sJUBi,51,indie
Vampire,Dominic Fike,2020-07-31,0SRPuTnr5QOKRoIxMvvlgK,56,indie
I Deserve to Bleed,Sushi Soucy,2020-12-27,27cw0tNJKQQW2CJMGcCfZb,55,indie
Deep In Love,"Bonny Light Horseman, Eric D. Johnson, Josh Kaufman, Anaïs Mitchell",2020-01-24,4fyqGylwyCpUTbgzYJ6RXN,49,indie
Tracks,Ocie Elliott,2020-06-26,1M5orJeTHTDEo7akPf3XKg,47,indie
CONVOY JARANA,WOS,2020-12-17,09ZM0SFVkQauSIR5I3aj0g,39,indie
I Built A Friend (2020),Alec Benjamin,2020-07-23,68XhCrBajUR64h6wv4eYYW,50,indie
Wait for You (feat. Zoe Wees),"Tom Walker, Zoe Wees",2020-09-11,3cMAS9DjZHrAnKvPrTIw7Z,48,indie
Salgo Corriendo a Buscarte,El Zar,2020-11-27,3dJuwdXopaPBbkd46jzeof,46,indie
Disco Man,Remi Wolf,2020-06-24,0T7aTl1t15HKHfwep4nANV,58,indie
Papillon,Blanco White,2020-06-05,48cbBQiK652KJVodVDyviH,44,indie
Tadow - Edit,"Masego, FKJ",2020-07-27,5RgNhmyaWYtuIioRVoQzMR,52,indie
The Champion,The Score,2020-08-28,5AU57UY8wDFicbZw8E6mw2,47,indie
Coffee Cups and Cigarettes,Tomo,2020-09-25,5VDPZfalNAXmR2XVT7Ty1n,49,indie
Tu Encanto,"Conociendo Rusia, Fito Paez",2020-10-02,0zRCH3vyASd7BEQ6bFdbol,47,indie
Take It Slowly,Garrett Kato,2020-12-04,0GXBDT4AVhWrKKkk2IXlFO,43,indie
Getting There From Here (with Todd Edwards),"Poolside, Todd Edwards, Turbotito",2020-07-09,2iNsXxaoNuVieLZgbep8bW,46,indie
Kool Aid,KIRBY,2020-01-31,5Gcvy4sBxYdpWj2f54K2ua,50,indie
Pink,Two Feet,2020-03-13,4IHiN5A0ythEPmWIKSc7gc,47,indie
Ohms,Deftones,2020-09-25,0h6vLT1rLneoc5I4sOxvB1,55,indie
Little League,Conan Gray,2020-03-20,3XOHxCoPkXW0pvR6xl4f0M,50,indie
Wasted,Tomberlin,2020-10-16,5MnLof1o5Wu4hX5zWgMjZY,47,indie
Good Times,Ghali,2020-11-13,3vgclHni3T3qu7ZXz8idsk,51,indie
Memento Mori: the most important thing in the world,Will Wood,2020-07-10,0jAxjTvpUG0qDKLebRUuLL,53,indie
Borderline,Jordan Rakei,2020-03-13,5rcGQIrv6eUIyCBfWga363,49,indie
Douha (Mali Mali) (Edit),"Disclosure, Fatoumata Diawara",2020-12-18,6O7jGud1gZ6s5uWDY3LJTb,42,indie
Skin on Skin,Franc Moody,2020-02-28,3OGSGJCdO1nbOrByhEuDus,47,indie
Oro de Abeja,El Plan De La Mariposa,2020-10-30,2q3GgW71FqrEfFFtdWC3tJ,49,indie
With You,Cujo Moon,2020-09-11,2xuNO2twEAziI59xyKYxzZ,45,indie
Diazepam,Ren,2020-10-14,3pUlXJnQx66IitZVn8Lcki,50,indie
Japan - Satin Jackets Remix,"Tycho, Saint Sinner, Satin Jackets",2020-12-18,4riBORG5X5kvQThwODPDDh,46,indie
Booster Seat,Spacey Jane,2020-06-12,72RC6Kw32QfJi6RzlDKNxs,59,indie
Freccia Bianca,Lucio Corsi,2020-01-17,7ufk3ZRShC0SPsMdK9oKSr,54,indie
Violence - Original Mix,"Grimes, i_o",2020-02-21,3KeOFns3LGJuh1lapMm9eA,50,indie
Halloween,Phoebe Bridgers,2020-06-18,2GDxR0ZGYqDQUElSQxBiNS,52,indie
Tangerine,Glass Animals,2020-08-07,40rOlDoGejXXF4B0BYsjx8,58,indie
Connaissais de Face,Khruangbin,2020-06-26,0ibpvxLcFccvQJd0SjdUvW,52,indie
No Ordinary,Labrinth,2020-10-09,5GSKLdbgKfoOmZxgwUKBEp,47,indie
Douha (Mali Mali) (Edit),"Disclosure, Fatoumata Diawara",2020-07-29,1supkf9D4Obm2yTHqug3m8,45,indie
"god save me, but don't drown me out",YUNGBLUD,2020-12-04,0iVSLUaLzYPi1vDFTkjZhb,47,indie
Drugs (feat. Two Feet),"UPSAHL, Two Feet",2020-02-28,6lkIxqlCsnY3EW6ZobZbXi,48,indie
You're Too Precious,James Blake,2020-04-24,5teYCP3pROESCEaASCVf5w,44,indie
Saint Bernard,Lincoln,2020-09-18,0klQggBfRsnvBNNBzsstzh,57,indie
Amarena,Frah Quintale,2020-06-26,0nqwOIZtuWl0xVbfYiL6UW,49,indie
Affluenza,Conan Gray,2020-03-20,0vq7fkHZl2khMonn5G7d9l,51,indie
Begin Again,Nick Mulvey,2020-07-10,2ksgMG1hHFHV979phZ2lkd,42,indie
Free,SAULT,2020-09-18,4iaaEAAyCWrQdYT5tRnyDb,50,indie
Sweet Tooth,Cavetown,2020-03-27,6TCmU4U7Ooqep96bnYx5lH,54,indie
Another Night,Two Another,2020-01-19,5jzjDJEQR1tMdX5ipOGlGZ,44,indie
The Swimmer (To Be an Old Man),Rose Cousins,2020-02-21,5YebJFFiYKBXYQYASFUuoD,44,indie
Visions,Loving,2020-01-31,08BgHsJg8f3Z8QJDAqabIA,52,indie
"to Perth, before the border closes",Julia Jacklin,2020-10-12,6AqFR4UHMbdlMPcJGrynXV,50,indie
Our Remains - Acoustic,Beta Radio,2020-03-13,2ojNyfX7ioBiExsxKlDC7M,42,indie
Inside Friend (feat. John Mayer),"Leon Bridges, John Mayer",2020-04-10,4ehkZtzPTbjsRULRfQSWYu,49,indie
Upside Down,JVKE,2020-08-18,0vLUcf0D21qANv4C2ES7Ay,52,indie
You In My Life,Ed Patrick,2020-07-17,0xVQa1rlcbYtemV7TezzZJ,44,indie
Yebo/Sema,Masego,2020-11-13,0ed7g01Suk6ITt0vwT2BgD,46,indie
Respire,Gaël Faye,2020-11-06,2qH3Ulxrpemyt2ZIjlSJ7J,50,indie
How Lucky,"Kurt Vile, John Prine",2020-09-24,4iK3yOQKoby2b9gvCmUwsR,47,indie
Karaoke,Hazlett,2020-07-01,2B2g136lFHdVblX24YhpAs,47,indie
"Love, Me Normally",Will Wood,2020-07-10,49StY6V4Cus0xM0GhieSrT,52,indie
Ringo Starr,Pinguini Tattici Nucleari,2020-02-07,5yfE6GXTuJaAlepKoE0wJE,53,indie
Será,"Lagum, IZA",2020-06-19,0tsnSrX4XuUMzu0ehBhCFk,50,indie
Can I Believe You,Fleet Foxes,2020-09-22,3pYB28IRzhtR5cHXLINchp,49,indie
Waiting - Demo,Amber Mark,2020-04-15,6sqjaO9q52sNKJ8S4x53DD,47,indie
Pontos de Exclamação,Jovem Dionisio,2020-03-06,2mlsK27VNUj8y08BvtIbXu,58,indie
Little Bastards,Palaye Royale,2020-05-29,6STnrl2lapbsGzEkqHZ5Rn,50,indie
Veg Out (Wasting Thyme),Masego,2020-04-21,2eTVGfAenHUbZ6VDC3C5Sq,45,indie
Be Your Drug,Circa Waves,2020-01-10,73KET3327jJ8M42hVqRIEw,45,indie
I Don't Belong,Fontaines D.C.,2020-07-31,1849PWjZE6Pl88bADfYPpi,47,indie
Good Girls (Don’t Get Used),Beach Bunny,2020-11-30,2FnrUcdLWId0F13GT32ugT,54,indie
Люди,Дайте танк (!),2020-10-02,3rpi29kD9YUDwXz1yhjS7Q,55,indie
Comme Des Garçons (Like The Boys),Rina Sawayama,2020-04-17,43bYs8QkPdCdy5esfnmU1T,51,indie
Complete Intro (Until It's Done),Kevin Ross,2020-12-11,0P7Y6z5DZ3rFn4ccTm9xD2,49,indie
heavy focus,Adrianne Lenker,2020-10-23,3hHxcz8pGLihxsoAGlBo3v,53,indie
Oh My God,"Kazy Lambist, Glasses",2020-02-07,55Q4grgucNUDMRP13CtL5I,42,indie
Stuck In The Middle,Tai Verdes,2020-05-29,4y3BUo2hp0MxylfbUaqRyJ,52,indie
Kindness,HNNY,2020-01-31,7mY3gSbmqBfMqKv0cCyXJl,46,indie
Close Behind,Noah Kahan,2020-05-01,3TtKAlue2cQRqx1MMnxrba,56,indie
Dark Days [Feat. Sylvan Esso],"Local Natives, Sylvan Esso",2020-05-21,6ZMYbLF33jIECoG2MClauD,48,indie
Japanese Posters,Rebounder,2020-10-04,403SdJ62eNPjNc94vJQJOu,52,indie
Dinner Is Not Over,Jack Stauber's Micropop,2020-02-07,3W2s12opBKPQrUkTyj98MI,52,indie
Caroline - Acoustic,Old Sea Brigade,2020-02-21,2GRgfuqbBkJMHcTouipXzR,40,indie
Officer of Love,Caamp,2020-09-30,0g7exrz3J7Ew9Et3NKOopv,55,indie
Tonight Is The Night I Die,Palaye Royale,2020-05-29,417a1PceLb6Z5lnJaRrN07,48,indie
Sunrise,Jack Page,2020-01-17,3mUlAwwsBTupCdVYRQ20qR,45,indie
For South,"The Silhouettes Project, ENNY, Nix Northwest",2020-12-11,0CwV9cfbSJEdjlBseVvo4H,46,indie
Apple Pie,Lizzy McAlpine,2020-08-13,0zLnAV1lYEhVnKk3ITmCym,53,indie
I Should Go - Solo Version,James Vincent McMorrow,2020-10-07,50kgovuPE9wDZ0hEynlssm,42,indie
Cas Con Sal,Canina,2020-12-10,3NyjT5iayyRhKt2aMPxx3A,46,indie
Fame - Reimagined,Ocie Elliott,2020-09-04,2NGmXskmug620nSRL5QTIh,45,indie
The Best,AWOLNATION,2020-04-24,6RSVgjjYRtKg4FDyx2Lj1u,49,indie
Mystery Lady (feat. Don Toliver),"Masego, Don Toliver",2020-11-10,2Ee9amLUslOwgoJWZEpSSD,52,indie
Match In The Rain,Alec Benjamin,2020-05-29,08o7YsYkQXGjamCe9eDrrK,49,indie
Half Your Love,Bahamas,2020-10-09,0ut7f4KB9sZQ8uhA4HyOMt,45,indie
Tokyo Drifting,"Glass Animals, Denzel Curry",2020-08-07,2MA6YoaFF7fnWqkuOAWjUg,57,indie
Can I See You Tonight?,Eyedress,2020-08-07,1cpmW4m6NVcAI33ZDEGwjZ,54,indie
Me Hace Falta (Cap. 2),Siddhartha,2020-11-02,7EAr8k0WiV9ybItof6utFj,59,indie
Me & You Together Song,The 1975,2020-05-22,6SrvijeageGUiFu9iCDdmM,51,indie
Weekend,"Sumbuck, Savannah Conley",2020-04-17,2TEZu0Rk7Rr6aEARBCMmhj,47,indie
NIGHTRIDER,Arizona Zervas,2020-07-24,72PFP54TZ9Tpj9dYQcb46D,50,indie
Cigarette Ahegao,Penelope Scott,2020-09-25,67VxWciiaYZYy3NTlyCtp7,55,indie
Too Good,Christian Kuria,2020-01-29,3GP7l2bmXT6T2FNAzERwBr,56,indie
Yesterday,Loyle Carner,2020-11-11,0pRyOQjr12h9RBEFmhbTQc,50,indie
Précis Two,"Vansire, Ivy Sole",2020-10-16,5LiO40bi3foQNkIDg4PlGV,53,indie
strawberry lipstick,YUNGBLUD,2020-12-04,75ELnvpSiymLZVmYvqyvZJ,45,indie
Jealous,Eyedress,2020-08-07,0AKS1WVEOUSYa3D2ZyOJvM,53,indie
Genesis,Deftones,2020-09-25,6FfMQVzOC46ZL5byOQfUhT,52,indie
Comedown,Joesef,2020-10-09,7bFFH4Kfb7rwbDdDli0TAF,44,indie
Extranjero,1915,2020-05-27,6f4HlS9R6HO2pnBaRbawA8,45,indie
Niño Amor,Axel Fiks,2020-09-25,1AXD4Qm1FDkXpqGRQzo9Oa,47,indie
Live Like You,DeWolff,2020-04-24,68iwvl6HFqLn4BIjdmdwON,34,indie
Porque Te Vas (Versión Rock),Autumn's Midnight,2020-11-02,6vN2pBbBRBW5Qjj1FGgdOt,43,indie
From My Heart and My Soul (feat. Phoelix),"Terrace Martin, Robert Glasper, 9th Wonder, Kamasi Washington, Dinner Party, Phoelix",2020-07-10,3Czw867MbvBiyEd1QCvjmq,46,indie
Rom-Com Gone Wrong,Matt Maltese,2020-11-20,3JPykcDhUA7DMrxN6eXzQ4,54,indie
Last One Standing,"Monophonics, Kelly Finnigan",2020-03-13,7DFA3k0QQtvAkItuNAwKh4,43,indie
King's Rant,Masego,2020-03-16,0BPlV0Mu5rExjWcq9MxUaN,45,indie
Bésame Morenita,Caloncho,2020-03-20,2HiEJnTMam9v7sybIZC5SL,49,indie
Ответа Нет / Otveta Net,Molchat Doma,2020-11-13,4QqlAslC846a1FIHHRqFvt,47,indie
Ceremony,Deftones,2020-09-25,2X5SHv5ubRTNIgMxxCPYdo,53,indie
Pontos de Exclamação - Vintage Culture & Future Class Remix,"Jovem Dionisio, Vintage Culture, Future Class",2020-06-12,25usEf5iGk9HL0LM9VTxue,57,indie
Grow into Love,Half Moon Run,2020-07-17,52AthVA2opex8NcLSwtO8n,44,indie
Slowdiving,"Duñe, Crayon, Lossapardo",2020-05-22,4oqyzxXvzHTptWo5l2tlpz,46,indie
The Fault Lines,David O'Dowda,2020-10-09,6KlquPRAqZGoGT6uRrUwMP,42,indie
Two Trees,Ben L'Oncle Soul,2020-03-27,64jxwV2kklovj7ldPsPsXF,44,indie
Colours,Felipe Baldomir,2020-12-07,7HQs1D6nkCNZbzobUgMRvX,41,indie
BBY,Two Feet,2020-03-13,5nj7iytZfhPMn7hZ1Kzn00,45,indie
Ocean (Bonus Track),"Ren, Eden Nash",2020-04-29,36deyE7FtPV3UcEdnsUofo,47,indie
Desert Days,Blanco White,2020-06-05,4Cx7poeTPyhMkMHqQikyTQ,42,indie
Lamb's Wool,Foster The People,2020-05-22,7egu63DOhNpivWOpGtzqGS,52,indie
Sedona,Sir Chloe,2020-10-23,2a2X0YHfFZtH3CuuNJy1JF,53,indie
little person,Matt Maltese,2020-08-07,1VrUeEmCs6wGwPkWuEFr09,52,indie
PELÍCULA,El Zar,2020-08-21,0YkFznftrXHZnJIde7T5v2,41,indie
Hold You Dear,The Secret Sisters,2020-02-28,1zFeJB2TdjggLnCFLxuhHR,45,indie
Promesas Sobre el Bidet / El Instinto,Silvestre y La Naranja,2020-07-31,0YYkE8yKwmdJeJJPirCVGM,45,indie
All The Gold,Alivan Blu,2020-12-17,3W7NOrpfINmBpIZoHTl5yL,42,indie
There's A Place,Roo Panes,2020-05-22,1dNDxVM1HDpdKgon58QvtU,41,indie
Around The Sun,"Poolside, Amo Amo",2020-01-14,0VrdF2Q4bSf5DWCnEPii0P,44,indie
Yandere,Jazmin Bean,2020-10-30,6a9gDPGHaLfiM2XYrKXOVy,51,indie
Uncomfortable,SAULT,2020-09-18,46KSR0qvasoT8Ek92IPFby,45,indie
Echo (Ready for War),Autumn Kings,2020-01-17,6jSHPK4JxqrSddID37uJLt,46,indie
I Forget Myself (feat. Darlingside),"Henry Jamison, Darlingside",2020-05-15,7D5v3bwTNUx8NHHKHmwGgX,43,indie
Tuesday,NEIL FRANCES,2020-08-25,5LjKOTy2cNgmcmXVVMWGZe,45,indie
Respiro (Cap. 8),"Siddhartha, Ximena Sariñana",2020-11-02,5O612Iau2nHDR3yv8jAFXs,57,indie
Breathe Again,Harrison Storm,2020-06-05,0qW8j0n0ep5iXXRZ0n7iiI,45,indie
Oh My God,Alec Benjamin,2020-05-29,44I5NYJ7CGEcaLOuG2zJsU,48,indie
Nos Queda Mucho Dolor Por Recorrer,"Ed Maverick, Daniel Quién",2020-06-05,51wUFdgpNsV8cVzu7i6N0l,46,indie
Domador de Sombras,El Plan De La Mariposa,2020-10-30,0B0o0yH7371oBYES17n8nu,46,indie
"Suburbia Overture / Greetings from Mary Bell Township! / (Vampire) Culture / Love Me, Normally",Will Wood,2020-07-10,5iiuKcrjqMns675Z0cBoa2,50,indie
Crash My Car,COIN,2020-02-21,5SN3mwuodiwY3jPejBuUD5,54,indie
Another Life,Jadu Heart,2020-09-25,0NG81T1PPzZv0AJDyVM1XU,46,indie
Life Is Funny,Ren,2020-04-29,3gBQlTHOmLK5dXNTQOU7Iz,47,indie
In a Stranger's Arms,LÉON,2020-10-30,00K0B8nvfmTif7poYsk378,49,indie
Natural,Shelly,2020-10-30,6VLjdregMReJhKp2r32IWo,56,indie
We Are Still Here!,Bukahara,2020-03-13,1q02JO1zluqjvK8lzr0uq7,41,indie
"Fall, Fall, Fall",Caamp,2020-08-12,2SEYL3D9Onmw1wutOX3s2h,47,indie
Shampoo Bottles,Peach Pit,2020-04-03,2INUkDPCO1eQlOFmIN5VAC,56,indie
La quiero a morir,El David,2020-07-03,19X5FP7h5tO15WxI8n8xcl,46,indie
Care,Freak Slug,2020-10-08,3MklLppNRhuAupVGO3uNW2,49,indie
LEMONS (with Cavetown),"Brye, Cavetown",2020-09-09,7hRgBIc6DHSAup9lH11VNZ,52,indie
Your New Boyfriend,Wilbur Soot,2020-12-11,4vLBnQtece15fFhqWxZvJP,50,indie
Caroline,Arlo Parks,2020-11-23,21aQ9GdgEXK6qeovX0YaKb,43,indie
Can't Stop Your Lovin',"Poolside, Panama",2020-02-07,71rfgWNHybad5pcXqcIOjA,44,indie
Victory,The Avett Brothers,2020-08-28,1oqnATF6AFH93dCBrDqBTP,46,indie
She Wants Me (To Be Loved),The Happy Fits,2020-08-28,1yS9wpv8GW2c8tHC7P85JJ,52,indie
BlackBoxWarrior - OKULTRA,Will Wood,2020-07-10,1WeNLbQCDJ1JnF5LjReC8t,49,indie
Space Ghost Coast To Coast,Glass Animals,2020-08-07,0RZLmpEzGR2NHite6rvS5H,56,indie
El Fin del Mundo,"La La Love You, Axolotes Mexicanos",2020-12-11,70JnnNNAxPjvZGPwjJfX47,65,pop
Hawái,Maluma,2020-08-21,1yoMvmasuxZfqHEipJhRbp,76,pop
Blinding Lights,The Weeknd,2020-03-20,0VjIjW4GlUZAMYd2vXMi3b,84,pop
Dile a El,Rauw Alejandro,2020-11-13,13Tbv4nflNxg9kYBIbJnd9,72,pop
Antiaéreo,Arde Bogotá,2020-03-02,15tDDogDQ8kOcs5b6G2bN5,56,pop
A Partir De Hoy,"David Bisbal, Sebastian Yatra",2020-01-02,3Z7JMhKrVBiMvMd0xV1vyI,65,pop
El Mismo Aire - con Pablo Alborán,"Camilo, Pablo Alborán",2020-06-10,5EbtodsuLbxrFDH6j5avVS,69,pop
Entre Sobras Y Sobras Me Faltas,Antonio Orozco,2020-10-29,21kzkYl2j4Sq89FCj9HrqF,55,pop
Despeinada,"Ozuna, Camilo",2020-09-04,0JAZWvvqttGFm4UMDsPQXC,68,pop
Save Your Tears,The Weeknd,2020-03-20,5QO79kh1waicV47BqGRL3g,81,pop
Inolvidable,"Ovy On The Drums, Beéle",2020-01-15,0OTtnwUO8natNWSwdZvXVF,68,pop
Si Tú La Quieres,"David Bisbal, Aitana",2020-12-10,5agt9CgF8dTRXgNtn1zflm,59,pop
Amigos,Galvan Real,2020-12-07,78OSjd1nAuqqFIH6LJAQGj,53,pop
Virtud y Castigo,Arde Bogotá,2020-06-12,2srHBWxK0igCV4kr5M9CNb,53,pop
Siempre Que Amanece,"Maka, DELLAFUENTE, Morad",2020-10-09,4AsrtM9cxSYQJLp1978fm4,54,pop
Tattoo - Remix with Camilo,"Rauw Alejandro, Camilo",2020-11-13,4G3PTss3mU33Tau7t4KbwE,68,pop
+ (MÁS),"Aitana, Cali Y El Dandee",2020-12-10,1MXzojJav1N4cREWTFm1iZ,58,pop
Hecha Pa' Mi,Boza,2020-07-31,3VvA1wSxukMLsvXoXtlwWx,67,pop
El Motivo,Maka,2020-12-10,3bi1trbFYXsG4J1YqPEB4B,53,pop
Eso Que Tú Me Das,Jarabe De Palo,2020-05-26,40tFJtuES1da2fg0OurUdI,55,pop
Don't Start Now,Dua Lipa,2020-03-27,3PfIrDoz19wz7qK7tYeu62,77,pop
Volverte A Ver,Galvan Real,2020-12-16,0Dknud8D2I3cl8tjGXqI9s,52,pop
Ponte Pa' Mi,"Rauw Alejandro, Myke Towers, Sky Rompiendo",2020-11-13,1dt2lHi5RCMPuxz4VxKYgi,65,pop
Más De Lo Que Aposté,"Aitana, Morat",2020-07-30,00QBHaaP4KUcjlmxWriMbC,61,pop
PORFA,"Feid, Justin Quiles",2020-04-23,4TOmcZvw0gHa7GiXRbcYAW,68,pop
