Periodo,CCAA,tasa_paro,Tipo de equipamiento,% equipamiento
2019,Castilla-La Mancha,27.62892857142857,Viviendas que disponen de acceso a Internet,86.8
2019,Castilla-La Mancha,27.62892857142857,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",86.7
2019,Castilla-La Mancha,27.62892857142857,Viviendas con teléfono fijo,66.7
2019,Castilla-La Mancha,27.62892857142857,Viviendas con teléfono móvil,97.2
2019,Cataluña,18.139642857142857,Viviendas con algún tipo de ordenador,84.9
2019,Cataluña,18.139642857142857,Viviendas que disponen de acceso a Internet,94.0
2019,Cataluña,18.139642857142857,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",93.9
2019,Cataluña,18.139642857142857,Viviendas con teléfono fijo,79.8
2019,Cataluña,18.139642857142857,Viviendas con teléfono móvil,98.4
2019,Ceuta,38.81916666666667,Viviendas con algún tipo de ordenador,86.3
2019,Ceuta,38.81916666666667,Viviendas que disponen de acceso a Internet,91.7
2019,Ceuta,38.81916666666667,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",91.7
2019,Ceuta,38.81916666666667,Viviendas con teléfono fijo,85.7
2019,Ceuta,38.81916666666667,Viviendas con teléfono móvil,98.0
2019,España,22.942380952380955,Viviendas con algún tipo de ordenador,80.9
2019,España,22.942380952380955,Viviendas que disponen de acceso a Internet,91.4
2019,España,22.942380952380955,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",91.2
2019,España,22.942380952380955,Viviendas con teléfono fijo,74.9
2019,España,22.942380952380955,Viviendas con teléfono móvil,98.5
2019,Extremadura,33.70607142857143,Viviendas con algún tipo de ordenador,74.7
2019,Extremadura,33.70607142857143,Viviendas que disponen de acceso a Internet,89.3
2019,Extremadura,33.70607142857143,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",89.2
2019,Extremadura,33.70607142857143,Viviendas con teléfono fijo,64.9
2019,Extremadura,33.70607142857143,Viviendas con teléfono móvil,98.5
2019,Galicia,20.04702380952381,Viviendas con algún tipo de ordenador,73.3
2019,Galicia,20.04702380952381,Viviendas que disponen de acceso a Internet,88.8
2019,Galicia,20.04702380952381,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",88.1
2019,Galicia,20.04702380952381,Viviendas con teléfono fijo,72.3
2019,Galicia,20.04702380952381,Viviendas con teléfono móvil,98.2
2019,La Rioja,17.557142857142857,Viviendas con algún tipo de ordenador,78.4
2019,La Rioja,17.557142857142857,Viviendas que disponen de acceso a Internet,90.6
2019,La Rioja,17.557142857142857,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",90.0
2019,La Rioja,17.557142857142857,Viviendas con teléfono fijo,75.1
2019,La Rioja,17.557142857142857,Viviendas con teléfono móvil,97.5
2019,Comunidad de Madrid,20.18380952380953,Viviendas con algún tipo de ordenador,87.8
2019,Comunidad de Madrid,20.18380952380953,Viviendas que disponen de acceso a Internet,94.5
2019,Comunidad de Madrid,20.18380952380953,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",94.5
2019,Comunidad de Madrid,20.18380952380953,Viviendas con teléfono fijo,87.4
2019,Comunidad de Madrid,20.18380952380953,Viviendas con teléfono móvil,99.1
2019,Melilla,43.86833333333333,Viviendas con algún tipo de ordenador,82.2
2019,Melilla,43.86833333333333,Viviendas que disponen de acceso a Internet,91.2
2019,Melilla,43.86833333333333,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",91.2
2019,Melilla,43.86833333333333,Viviendas con teléfono fijo,73.3
2019,Melilla,43.86833333333333,Viviendas con teléfono móvil,100.0
2019,Región de Murcia,23.67047619047619,Viviendas con algún tipo de ordenador,78.1
2019,Región de Murcia,23.67047619047619,Viviendas que disponen de acceso a Internet,91.3
2019,Región de Murcia,23.67047619047619,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",91.0
2019,Región de Murcia,23.67047619047619,Viviendas con teléfono fijo,52.5
2019,Región de Murcia,23.67047619047619,Viviendas con teléfono móvil,98.9
2019,Comunidad Foral de Navarra,16.4675,Viviendas con algún tipo de ordenador,87.5
2019,Comunidad Foral de Navarra,16.4675,Viviendas que disponen de acceso a Internet,95.0
2019,Comunidad Foral de Navarra,16.4675,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",94.5
2019,Comunidad Foral de Navarra,16.4675,Viviendas con teléfono fijo,81.6
2019,Comunidad Foral de Navarra,16.4675,Viviendas con teléfono móvil,99.6
2019,País Vasco,17.79011904761905,Viviendas con algún tipo de ordenador,83.2
2019,País Vasco,17.79011904761905,Viviendas que disponen de acceso a Internet,91.5
2019,País Vasco,17.79011904761905,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",91.4
2019,País Vasco,17.79011904761905,Viviendas con teléfono fijo,82.7
2019,País Vasco,17.79011904761905,Viviendas con teléfono móvil,98.9
2019,Comunidad Valenciana,22.2225,Viviendas con algún tipo de ordenador,80.0
2019,Comunidad Valenciana,22.2225,Viviendas que disponen de acceso a Internet,90.6
2019,Comunidad Valenciana,22.2225,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",90.5
2019,Comunidad Valenciana,22.2225,Viviendas con teléfono fijo,64.1
2019,Comunidad Valenciana,22.2225,Viviendas con teléfono móvil,98.8
2020,Andalucía,34.945952380952384,Viviendas con algún tipo de ordenador,76.8
2020,Andalucía,34.945952380952384,Viviendas que disponen de acceso a Internet,94.7
2020,Andalucía,34.945952380952384,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",94.6
2020,Andalucía,34.945952380952384,Viviendas con teléfono fijo,61.8
2020,Andalucía,34.945952380952384,Viviendas con teléfono móvil,99.3
2020,Aragón,19.65964285714286,Viviendas con algún tipo de ordenador,85.0
2020,Aragón,19.65964285714286,Viviendas que disponen de acceso a Internet,96.3
2020,Aragón,19.65964285714286,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",96.0
2020,Aragón,19.65964285714286,Viviendas con teléfono fijo,80.0
2020,Aragón,19.65964285714286,Viviendas con teléfono móvil,99.7
2020,Principado de Asturias,26.07857142857143,Viviendas con algún tipo de ordenador,79.2
2020,Principado de Asturias,26.07857142857143,Viviendas que disponen de acceso a Internet,93.4
2020,Principado de Asturias,26.07857142857143,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",93.2
2020,Principado de Asturias,26.07857142857143,Viviendas con teléfono fijo,69.8
2020,Principado de Asturias,26.07857142857143,Viviendas con teléfono móvil,99.0
2020,Islas Baleares,27.92333333333333,Viviendas con algún tipo de ordenador,85.2
2020,Islas Baleares,27.92333333333333,Viviendas que disponen de acceso a Internet,95.6
2020,Islas Baleares,27.92333333333333,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",95.6
2020,Islas Baleares,27.92333333333333,Viviendas con teléfono fijo,75.4
2020,Islas Baleares,27.92333333333333,Viviendas con teléfono móvil,98.9
2020,Islas Canarias,36.63785714285714,Viviendas con algún tipo de ordenador,80.5
2020,Islas Canarias,36.63785714285714,Viviendas que disponen de acceso a Internet,96.2
2020,Islas Canarias,36.63785714285714,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",95.7
2020,Islas Canarias,36.63785714285714,Viviendas con teléfono fijo,81.8
2020,Islas Canarias,36.63785714285714,Viviendas con teléfono móvil,99.5
2020,Cantabria,25.16530120481928,Viviendas con algún tipo de ordenador,82.1
2020,Cantabria,25.16530120481928,Viviendas que disponen de acceso a Internet,93.9
2020,Cantabria,25.16530120481928,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",93.9
2020,Cantabria,25.16530120481928,Viviendas con teléfono fijo,74.3
2020,Cantabria,25.16530120481928,Viviendas con teléfono móvil,99.1
2020,Castilla y León,23.084047619047617,Viviendas con algún tipo de ordenador,79.4
2020,Castilla y León,23.084047619047617,Viviendas que disponen de acceso a Internet,93.9
2020,Castilla y León,23.084047619047617,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",93.9
2020,Castilla y León,23.084047619047617,Viviendas con teléfono fijo,73.9
2020,Castilla y León,23.084047619047617,Viviendas con teléfono móvil,99.4
2020,Castilla-La Mancha,29.25654761904762,Viviendas con algún tipo de ordenador,77.2
2020,Castilla-La Mancha,29.25654761904762,Viviendas que disponen de acceso a Internet,93.2
2020,Castilla-La Mancha,29.25654761904762,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",93.2
2020,Castilla-La Mancha,29.25654761904762,Viviendas con teléfono fijo,61.0
2020,Castilla-La Mancha,29.25654761904762,Viviendas con teléfono móvil,99.7
2020,Cataluña,22.625357142857144,Viviendas con algún tipo de ordenador,86.4
2020,Cataluña,22.625357142857144,Viviendas que disponen de acceso a Internet,96.7
2020,Cataluña,22.625357142857144,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",96.6
2020,Cataluña,22.625357142857144,Viviendas con teléfono fijo,77.2
2020,Cataluña,22.625357142857144,Viviendas con teléfono móvil,99.6
2020,Ceuta,42.88325301204819,Viviendas con algún tipo de ordenador,76.3
2020,Ceuta,42.88325301204819,Viviendas que disponen de acceso a Internet,96.0
2020,Ceuta,42.88325301204819,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",96.0
2020,Ceuta,42.88325301204819,Viviendas con teléfono fijo,82.0
2020,Ceuta,42.88325301204819,Viviendas con teléfono móvil,100.0
2020,España,26.459285714285716,Viviendas con algún tipo de ordenador,81.4
2020,España,26.459285714285716,Viviendas que disponen de acceso a Internet,95.4
2020,España,26.459285714285716,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",95.3
2020,España,26.459285714285716,Viviendas con teléfono fijo,71.1
2020,España,26.459285714285716,Viviendas con teléfono móvil,99.5
2020,Extremadura,34.61916666666667,Viviendas con algún tipo de ordenador,76.4
2020,Extremadura,34.61916666666667,Viviendas que disponen de acceso a Internet,94.2
2020,Extremadura,34.61916666666667,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",94.2
2020,Extremadura,34.61916666666667,Viviendas con teléfono fijo,60.4
2020,Extremadura,34.61916666666667,Viviendas con teléfono móvil,99.3
2020,Galicia,22.168928571428573,Viviendas con algún tipo de ordenador,72.1
2020,Galicia,22.168928571428573,Viviendas que disponen de acceso a Internet,92.4
2020,Galicia,22.168928571428573,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",92.0
2020,Galicia,22.168928571428573,Viviendas con teléfono fijo,71.2
2020,Galicia,22.168928571428573,Viviendas con teléfono móvil,99.4
2020,La Rioja,20.32843373493976,Viviendas con algún tipo de ordenador,77.7
2020,La Rioja,20.32843373493976,Viviendas que disponen de acceso a Internet,93.6
2020,La Rioja,20.32843373493976,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",93.6
2020,La Rioja,20.32843373493976,Viviendas con teléfono fijo,70.8
2020,La Rioja,20.32843373493976,Viviendas con teléfono móvil,99.4
2020,Comunidad de Madrid,22.072142857142858,Viviendas con algún tipo de ordenador,86.7
2020,Comunidad de Madrid,22.072142857142858,Viviendas que disponen de acceso a Internet,97.1
2020,Comunidad de Madrid,22.072142857142858,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",97.1
2020,Comunidad de Madrid,22.072142857142858,Viviendas con teléfono fijo,82.3
2020,Comunidad de Madrid,22.072142857142858,Viviendas con teléfono móvil,99.6
2020,Melilla,44.211666666666666,Viviendas con algún tipo de ordenador,80.2
2020,Melilla,44.211666666666666,Viviendas que disponen de acceso a Internet,98.9
2020,Melilla,44.211666666666666,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",98.9
2020,Melilla,44.211666666666666,Viviendas con teléfono fijo,65.8
2020,Melilla,44.211666666666666,Viviendas con teléfono móvil,100.0
2020,Región de Murcia,26.69821428571429,Viviendas con algún tipo de ordenador,79.5
2020,Región de Murcia,26.69821428571429,Viviendas que disponen de acceso a Internet,94.4
2020,Región de Murcia,26.69821428571429,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",94.4
2020,Región de Murcia,26.69821428571429,Viviendas con teléfono fijo,53.0
2020,Región de Murcia,26.69821428571429,Viviendas con teléfono móvil,98.3
2020,Comunidad Foral de Navarra,16.32425,Viviendas con algún tipo de ordenador,86.3
2020,Comunidad Foral de Navarra,16.32425,Viviendas que disponen de acceso a Internet,96.5
2020,Comunidad Foral de Navarra,16.32425,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",96.5
2020,Comunidad Foral de Navarra,16.32425,Viviendas con teléfono fijo,75.0
2020,Comunidad Foral de Navarra,16.32425,Viviendas con teléfono móvil,99.3
2020,País Vasco,20.22626506024096,Viviendas con algún tipo de ordenador,84.6
2020,País Vasco,20.22626506024096,Viviendas que disponen de acceso a Internet,95.5
2020,País Vasco,20.22626506024096,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",95.5
2020,País Vasco,20.22626506024096,Viviendas con teléfono fijo,79.8
2020,País Vasco,20.22626506024096,Viviendas con teléfono móvil,99.7
2020,Comunidad Valenciana,26.16297619047619,Viviendas con algún tipo de ordenador,81.1
2020,Comunidad Valenciana,26.16297619047619,Viviendas que disponen de acceso a Internet,95.8
2020,Comunidad Valenciana,26.16297619047619,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",95.7
2020,Comunidad Valenciana,26.16297619047619,Viviendas con teléfono fijo,59.5
2020,Comunidad Valenciana,26.16297619047619,Viviendas con teléfono móvil,99.9
2021,Andalucía,32.825476190476195,Viviendas con algún tipo de ordenador,78.6
2021,Andalucía,32.825476190476195,Viviendas que disponen de acceso a Internet,94.5
2021,Andalucía,32.825476190476195,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",94.5
2021,Andalucía,32.825476190476195,Viviendas con teléfono fijo,57.6
2021,Andalucía,32.825476190476195,Viviendas con teléfono móvil,99.9
2021,Aragón,17.69297619047619,Viviendas con algún tipo de ordenador,85.2
2021,Aragón,17.69297619047619,Viviendas que disponen de acceso a Internet,96.3
2021,Aragón,17.69297619047619,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",96.3
2021,Aragón,17.69297619047619,Viviendas con teléfono fijo,74.9
2021,Aragón,17.69297619047619,Viviendas con teléfono móvil,99.9
2021,Principado de Asturias,22.50542168674699,Viviendas con algún tipo de ordenador,81.3
2021,Principado de Asturias,22.50542168674699,Viviendas que disponen de acceso a Internet,94.3
2021,Principado de Asturias,22.50542168674699,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",94.3
2021,Principado de Asturias,22.50542168674699,Viviendas con teléfono fijo,66.8
2021,Principado de Asturias,22.50542168674699,Viviendas con teléfono móvil,99.2
2021,Islas Baleares,22.87904761904762,Viviendas con algún tipo de ordenador,86.3
2021,Islas Baleares,22.87904761904762,Viviendas que disponen de acceso a Internet,97.3
2021,Islas Baleares,22.87904761904762,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",97.3
2021,Islas Baleares,22.87904761904762,Viviendas con teléfono fijo,70.7
2021,Islas Baleares,22.87904761904762,Viviendas con teléfono móvil,99.0
2021,Islas Canarias,39.711309523809526,Viviendas con algún tipo de ordenador,82.7
2021,Islas Canarias,39.711309523809526,Viviendas que disponen de acceso a Internet,96.7
2021,Islas Canarias,39.711309523809526,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",96.7
2021,Islas Canarias,39.711309523809526,Viviendas con teléfono fijo,76.6
2021,Islas Canarias,39.711309523809526,Viviendas con teléfono móvil,99.5
2021,Cantabria,19.715,Viviendas con algún tipo de ordenador,83.3
2021,Cantabria,19.715,Viviendas que disponen de acceso a Internet,95.0
2021,Cantabria,19.715,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",95.0
2021,Cantabria,19.715,Viviendas con teléfono fijo,71.1
2021,Cantabria,19.715,Viviendas con teléfono móvil,99.5
2021,Castilla y León,22.15535714285714,Viviendas con algún tipo de ordenador,83.6
2021,Castilla y León,22.15535714285714,Viviendas que disponen de acceso a Internet,95.6
2021,Castilla y León,22.15535714285714,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",95.6
2021,Castilla y León,22.15535714285714,Viviendas con teléfono fijo,73.1
2021,Castilla y León,22.15535714285714,Viviendas con teléfono móvil,99.3
2021,Castilla-La Mancha,25.10571428571429,Viviendas con algún tipo de ordenador,78.9
2021,Castilla-La Mancha,25.10571428571429,Viviendas que disponen de acceso a Internet,94.4
2021,Castilla-La Mancha,25.10571428571429,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",94.4
2021,Castilla-La Mancha,25.10571428571429,Viviendas con teléfono fijo,58.1
2021,Castilla-La Mancha,25.10571428571429,Viviendas con teléfono móvil,99.2
2021,Cataluña,20.03,Viviendas con algún tipo de ordenador,87.8
2021,Cataluña,20.03,Viviendas que disponen de acceso a Internet,96.9
2021,Cataluña,20.03,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",96.9
2021,Cataluña,20.03,Viviendas con teléfono fijo,72.8
2021,Cataluña,20.03,Viviendas con teléfono móvil,99.3
2021,Ceuta,44.63172839506173,Viviendas con algún tipo de ordenador,71.4
2021,Ceuta,44.63172839506173,Viviendas que disponen de acceso a Internet,92.5
2021,Ceuta,44.63172839506173,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",92.5
2021,Ceuta,44.63172839506173,Viviendas con teléfono fijo,78.1
2021,Ceuta,44.63172839506173,Viviendas con teléfono móvil,100.0
2021,España,24.909642857142856,Viviendas con algún tipo de ordenador,83.7
2021,España,24.909642857142856,Viviendas que disponen de acceso a Internet,95.9
2021,España,24.909642857142856,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",95.9
2021,España,24.909642857142856,Viviendas con teléfono fijo,67.2
2021,España,24.909642857142856,Viviendas con teléfono móvil,99.5
2021,Extremadura,33.43952380952381,Viviendas con algún tipo de ordenador,76.7
2021,Extremadura,33.43952380952381,Viviendas que disponen de acceso a Internet,94.6
2021,Extremadura,33.43952380952381,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",94.6
2021,Extremadura,33.43952380952381,Viviendas con teléfono fijo,55.8
2021,Extremadura,33.43952380952381,Viviendas con teléfono móvil,99.2
2021,Galicia,21.32892857142857,Viviendas con algún tipo de ordenador,78.7
2021,Galicia,21.32892857142857,Viviendas que disponen de acceso a Internet,93.3
2021,Galicia,21.32892857142857,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",93.2
2021,Galicia,21.32892857142857,Viviendas con teléfono fijo,65.9
2021,Galicia,21.32892857142857,Viviendas con teléfono móvil,99.0
2021,La Rioja,21.20036585365854,Viviendas con algún tipo de ordenador,80.6
2021,La Rioja,21.20036585365854,Viviendas que disponen de acceso a Internet,94.9
2021,La Rioja,21.20036585365854,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",94.9
2021,La Rioja,21.20036585365854,Viviendas con teléfono fijo,66.8
2021,La Rioja,21.20036585365854,Viviendas con teléfono móvil,98.8
2021,Comunidad de Madrid,21.57119047619048,Viviendas con algún tipo de ordenador,89.2
2021,Comunidad de Madrid,21.57119047619048,Viviendas que disponen de acceso a Internet,97.5
2021,Comunidad de Madrid,21.57119047619048,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",97.5
2021,Comunidad de Madrid,21.57119047619048,Viviendas con teléfono fijo,81.4
2021,Comunidad de Madrid,21.57119047619048,Viviendas con teléfono móvil,99.7
2021,Melilla,38.77975,Viviendas con algún tipo de ordenador,89.5
2021,Melilla,38.77975,Viviendas que disponen de acceso a Internet,98.6
2021,Melilla,38.77975,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",98.6
2021,Melilla,38.77975,Viviendas con teléfono fijo,62.8
2021,Melilla,38.77975,Viviendas con teléfono móvil,100.0
2021,Región de Murcia,24.174285714285716,Viviendas con algún tipo de ordenador,84.9
2021,Región de Murcia,24.174285714285716,Viviendas que disponen de acceso a Internet,96.9
2021,Región de Murcia,24.174285714285716,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",96.9
2021,Región de Murcia,24.174285714285716,Viviendas con teléfono fijo,47.8
2021,Región de Murcia,24.174285714285716,Viviendas con teléfono móvil,99.4
2021,Comunidad Foral de Navarra,18.56277108433735,Viviendas con algún tipo de ordenador,87.3
2021,Comunidad Foral de Navarra,18.56277108433735,Viviendas que disponen de acceso a Internet,96.2
2021,Comunidad Foral de Navarra,18.56277108433735,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",96.2
2021,Comunidad Foral de Navarra,18.56277108433735,Viviendas con teléfono fijo,69.2
2021,Comunidad Foral de Navarra,18.56277108433735,Viviendas con teléfono móvil,99.6
2021,País Vasco,22.882142857142856,Viviendas con algún tipo de ordenador,85.5
2021,País Vasco,22.882142857142856,Viviendas que disponen de acceso a Internet,95.5
2021,País Vasco,22.882142857142856,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",95.5
2021,País Vasco,22.882142857142856,Viviendas con teléfono fijo,77.1
2021,País Vasco,22.882142857142856,Viviendas con teléfono móvil,99.9
2021,Comunidad Valenciana,26.55059523809524,Viviendas con algún tipo de ordenador,84.0
2021,Comunidad Valenciana,26.55059523809524,Viviendas que disponen de acceso a Internet,96.8
2021,Comunidad Valenciana,26.55059523809524,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",96.8
2021,Comunidad Valenciana,26.55059523809524,Viviendas con teléfono fijo,53.5
2021,Comunidad Valenciana,26.55059523809524,Viviendas con teléfono móvil,99.8
2022,Andalucía,27.70357142857143,Viviendas con algún tipo de ordenador,78.4
2022,Andalucía,27.70357142857143,Viviendas que disponen de acceso a Internet,94.5
2022,Andalucía,27.70357142857143,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",94.5
2022,Andalucía,27.70357142857143,Viviendas con teléfono fijo,53.0
2022,Andalucía,27.70357142857143,Viviendas con teléfono móvil,99.3
2022,Aragón,16.63488095238095,Viviendas con algún tipo de ordenador,86.0
2022,Aragón,16.63488095238095,Viviendas que disponen de acceso a Internet,98.2
2022,Aragón,16.63488095238095,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",98.2
2022,Aragón,16.63488095238095,Viviendas con teléfono fijo,71.6
2022,Aragón,16.63488095238095,Viviendas con teléfono móvil,99.7
2022,Principado de Asturias,26.17571428571429,Viviendas con algún tipo de ordenador,78.1
2022,Principado de Asturias,26.17571428571429,Viviendas que disponen de acceso a Internet,94.3
2022,Principado de Asturias,26.17571428571429,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",94.3
2022,Principado de Asturias,26.17571428571429,Viviendas con teléfono fijo,61.7
2022,Principado de Asturias,26.17571428571429,Viviendas con teléfono móvil,99.2
2022,Islas Baleares,17.300595238095237,Viviendas con algún tipo de ordenador,86.8
2022,Islas Baleares,17.300595238095237,Viviendas que disponen de acceso a Internet,97.5
2022,Islas Baleares,17.300595238095237,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",97.5
2022,Islas Baleares,17.300595238095237,Viviendas con teléfono fijo,65.2
2022,Islas Baleares,17.300595238095237,Viviendas con teléfono móvil,99.9
2022,Islas Canarias,28.879166666666663,Viviendas con algún tipo de ordenador,83.3
2022,Islas Canarias,28.879166666666663,Viviendas que disponen de acceso a Internet,96.9
2022,Islas Canarias,28.879166666666663,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",96.9
2022,Islas Canarias,28.879166666666663,Viviendas con teléfono fijo,69.9
2022,Islas Canarias,28.879166666666663,Viviendas con teléfono móvil,99.5
2022,Cantabria,18.98392857142857,Viviendas con algún tipo de ordenador,80.1
2022,Cantabria,18.98392857142857,Viviendas que disponen de acceso a Internet,94.7
2022,Cantabria,18.98392857142857,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",94.7
2022,Cantabria,18.98392857142857,Viviendas con teléfono fijo,62.2
2022,Cantabria,18.98392857142857,Viviendas con teléfono móvil,99.6
2022,Castilla y León,19.145714285714284,Viviendas con algún tipo de ordenador,80.2
2022,Castilla y León,19.145714285714284,Viviendas que disponen de acceso a Internet,94.9
2022,Castilla y León,19.145714285714284,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",94.9
2022,Castilla y León,19.145714285714284,Viviendas con teléfono fijo,68.7
2022,Castilla y León,19.145714285714284,Viviendas con teléfono móvil,99.5
2022,Castilla-La Mancha,24.232261904761906,Viviendas con algún tipo de ordenador,78.7
2022,Castilla-La Mancha,24.232261904761906,Viviendas que disponen de acceso a Internet,95.0
2022,Castilla-La Mancha,24.232261904761906,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",95.0
2022,Castilla-La Mancha,24.232261904761906,Viviendas con teléfono fijo,53.9
2022,Castilla-La Mancha,24.232261904761906,Viviendas con teléfono móvil,99.6
2022,Cataluña,17.08178571428571,Viviendas con algún tipo de ordenador,85.6
2022,Cataluña,17.08178571428571,Viviendas que disponen de acceso a Internet,97.4
2022,Cataluña,17.08178571428571,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",97.4
2022,Cataluña,17.08178571428571,Viviendas con teléfono fijo,68.0
2022,Cataluña,17.08178571428571,Viviendas con teléfono móvil,99.8
2022,Ceuta,40.423855421686746,Viviendas con algún tipo de ordenador,80.3
2022,Ceuta,40.423855421686746,Viviendas que disponen de acceso a Internet,97.3
2022,Ceuta,40.423855421686746,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",97.3
2022,Ceuta,40.423855421686746,Viviendas con teléfono fijo,70.1
2022,Ceuta,40.423855421686746,Viviendas con teléfono móvil,98.9
2022,España,21.35238095238095,Viviendas con algún tipo de ordenador,82.9
2022,España,21.35238095238095,Viviendas que disponen de acceso a Internet,96.1
2022,España,21.35238095238095,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",96.1
2022,España,21.35238095238095,Viviendas con teléfono fijo,62.5
2022,España,21.35238095238095,Viviendas con teléfono móvil,99.5
2022,Extremadura,29.021071428571428,Viviendas con algún tipo de ordenador,76.3
2022,Extremadura,29.021071428571428,Viviendas que disponen de acceso a Internet,94.6
2022,Extremadura,29.021071428571428,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",94.6
2022,Extremadura,29.021071428571428,Viviendas con teléfono fijo,50.0
2022,Extremadura,29.021071428571428,Viviendas con teléfono móvil,99.9
2022,Galicia,21.31023809523809,Viviendas con algún tipo de ordenador,79.0
2022,Galicia,21.31023809523809,Viviendas que disponen de acceso a Internet,93.4
2022,Galicia,21.31023809523809,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",93.4
2022,Galicia,21.31023809523809,Viviendas con teléfono fijo,62.2
2022,Galicia,21.31023809523809,Viviendas con teléfono móvil,98.9
2022,La Rioja,17.415542168674698,Viviendas con algún tipo de ordenador,78.4
2022,La Rioja,17.415542168674698,Viviendas que disponen de acceso a Internet,94.3
2022,La Rioja,17.415542168674698,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",94.3
2022,La Rioja,17.415542168674698,Viviendas con teléfono fijo,63.5
2022,La Rioja,17.415542168674698,Viviendas con teléfono móvil,98.8
2022,Comunidad de Madrid,20.13083333333333,Viviendas con algún tipo de ordenador,89.4
2022,Comunidad de Madrid,20.13083333333333,Viviendas que disponen de acceso a Internet,97.8
